TimeInterval,TradeCount,Volume,NYSE MKT,NYSE Arca SM,NASDAQ OMX BX,BATS,National,NASDAQ,CBOE,Direct Edge X,NASDAQ OMX PSX,BATS Y,Direct Edge A
2014-03-13 13:27:11,10,990,190,0,200,0,0,200,0,0,0,300,100
2014-03-13 13:27:18,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:27:23,9,1800,100,0,100,1600,0,0,0,0,0,0,0
2014-03-13 13:27:43,4,400,0,0,100,200,0,0,0,0,0,100,0
2014-03-13 13:28:03,5,500,0,0,0,400,0,100,0,0,0,0,0
2014-03-13 13:28:20,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:28:23,15,1600,0,0,0,500,0,1100,0,0,0,0,0
2014-03-13 13:28:24,3,300,0,0,0,300,0,0,0,0,0,0,0
2014-03-13 13:28:35,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:28:43,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:28:44,37,6501,0,2403,0,1003,0,2290,0,805,0,0,0
2014-03-13 13:28:50,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:29:03,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 13:29:04,1,17,0,0,17,0,0,0,0,0,0,0,0
2014-03-13 13:29:05,2,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:29:15,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:29:23,2,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:29:24,26,4624,0,1101,0,423,0,2700,200,200,0,0,0
2014-03-13 13:29:26,1,58,0,0,58,0,0,0,0,0,0,0,0
2014-03-13 13:29:28,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:29:29,2,101,1,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:29:43,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:29:50,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:30:01,125,31932,0,4404,2657,5777,500,4900,0,9402,200,1600,2492
2014-03-13 13:30:02,24,3707,0,2703,0,300,0,0,0,704,0,0,0
2014-03-13 13:30:08,108,32953,500,3800,2470,8000,300,12400,0,1818,200,1500,1965
2014-03-13 13:30:14,53,11733,400,2050,800,4100,200,2383,0,1100,200,500,0
2014-03-13 13:30:20,2,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 13:30:27,3,1100,0,0,0,0,0,1000,0,0,0,100,0
2014-03-13 13:30:31,4,1800,0,0,0,1600,0,100,0,0,100,0,0
2014-03-13 13:30:41,2,400,0,0,100,0,0,300,0,0,0,0,0
2014-03-13 13:30:56,2,300,200,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:31:12,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:31:23,7,700,0,0,700,0,0,0,0,0,0,0,0
2014-03-13 13:31:44,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:31:51,9,847,0,0,147,100,100,0,0,0,0,200,300
2014-03-13 13:32:01,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:32:02,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:32:09,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:32:27,7,1100,0,1000,0,0,0,0,0,0,0,100,0
2014-03-13 13:32:57,39,5216,290,1503,100,701,0,1219,0,1303,0,100,0
2014-03-13 13:33:01,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:33:48,2,300,0,0,300,0,0,0,0,0,0,0,0
2014-03-13 13:33:52,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:34:27,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:34:32,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:34:41,44,7304,600,804,0,700,100,2600,0,1500,0,400,600
2014-03-13 13:34:42,13,2706,0,0,0,0,0,2500,0,3,0,103,100
2014-03-13 13:34:44,5,1800,0,0,0,0,0,0,0,0,0,0,1800
2014-03-13 13:34:46,10,1400,0,0,100,0,0,1000,0,0,0,300,0
2014-03-13 13:35:05,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:35:15,30,3804,0,401,100,599,100,500,0,304,100,300,1400
2014-03-13 13:35:32,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:35:57,4,400,0,200,0,200,0,0,0,0,0,0,0
2014-03-13 13:36:20,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:36:21,8,1300,0,0,0,0,0,600,0,0,0,100,600
2014-03-13 13:36:22,9,1400,100,0,0,1200,0,100,0,0,0,0,0
2014-03-13 13:36:23,2,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 13:36:33,24,4903,0,701,0,2200,0,900,0,1102,0,0,0
2014-03-13 13:36:34,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:36:46,3,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:37:26,2,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:37:47,3,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:37:50,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:39:51,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:40:42,127,36233,0,8400,1900,8054,0,7180,0,3203,300,3896,3300
2014-03-13 13:40:59,106,18263,600,4048,446,4000,0,5022,200,1208,700,939,1100
2014-03-13 13:41:09,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:41:26,16,2300,0,100,300,100,0,700,0,0,0,1100,0
2014-03-13 13:41:40,13,1600,0,0,200,0,0,0,0,0,0,500,900
2014-03-13 13:41:45,2,900,0,0,0,0,0,0,0,0,0,0,900
2014-03-13 13:41:48,2,200,0,0,0,0,0,0,0,0,100,0,100
2014-03-13 13:41:54,28,5456,300,1103,0,2953,0,500,0,600,0,0,0
2014-03-13 13:42:08,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:42:12,51,14808,300,1701,100,3401,0,4900,100,2202,300,504,1300
2014-03-13 13:42:16,4,400,0,100,200,0,0,0,0,0,0,100,0
2014-03-13 13:42:20,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:42:42,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:43:11,6,1450,0,0,450,0,0,100,0,0,0,200,700
2014-03-13 13:43:27,23,3599,300,314,0,603,0,2178,100,104,0,0,0
2014-03-13 13:44:07,2,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 13:45:02,6,633,0,0,333,0,0,0,0,0,0,200,100
2014-03-13 13:45:05,14,2555,0,0,1000,0,0,100,0,0,0,400,1055
2014-03-13 13:45:06,10,2990,0,0,900,0,0,0,0,0,0,200,1890
2014-03-13 13:45:09,6,900,0,0,700,0,0,0,0,0,0,200,0
2014-03-13 13:45:13,2,200,0,0,0,100,0,100,0,0,0,0,0
2014-03-13 13:45:15,2,200,0,0,100,0,0,0,0,0,0,100,0
2014-03-13 13:45:49,2,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 13:46:00,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:46:07,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:46:38,6,900,0,0,600,0,0,0,0,0,0,300,0
2014-03-13 13:47:29,12,1235,0,0,618,0,0,0,0,17,0,100,500
2014-03-13 13:47:30,35,7661,0,2000,0,1002,0,2375,0,1884,300,0,100
2014-03-13 13:47:45,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:48:16,15,1600,0,0,800,0,0,0,0,0,0,400,400
2014-03-13 13:48:40,1,400,0,400,0,0,0,0,0,0,0,0,0
2014-03-13 13:49:03,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:49:25,58,32763,0,3700,700,4932,100,10700,0,2062,0,3950,6619
2014-03-13 13:49:43,5,500,0,100,200,0,0,200,0,0,0,0,0
2014-03-13 13:49:47,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:49:54,8,900,0,0,500,0,100,0,0,0,0,200,100
2014-03-13 13:50:11,11,1300,0,0,400,0,0,0,0,0,0,400,500
2014-03-13 13:50:12,16,2897,300,0,100,2497,0,0,0,0,0,0,0
2014-03-13 13:50:31,72,12452,0,1921,300,3643,0,3366,0,2310,600,300,12
2014-03-13 13:51:09,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:51:10,3,300,0,0,0,0,0,0,0,0,0,100,200
2014-03-13 13:51:11,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:51:41,1,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 13:51:51,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:51:58,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:52:15,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:52:37,108,31758,200,1600,1400,8832,0,5900,0,4004,300,4900,4622
2014-03-13 13:52:39,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:52:41,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:53:06,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:53:29,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:53:34,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:53:40,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:54:26,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:54:57,19,2300,0,0,1100,0,0,0,0,0,0,600,600
2014-03-13 13:55:09,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:55:40,1,300,0,0,0,300,0,0,0,0,0,0,0
2014-03-13 13:55:41,1,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:55:42,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:55:53,9,900,0,0,0,0,0,0,0,0,0,400,500
2014-03-13 13:56:15,1,11,0,11,0,0,0,0,0,0,0,0,0
2014-03-13 13:56:18,69,14100,0,2802,1300,3500,100,500,0,1700,300,1100,2798
2014-03-13 13:56:21,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:56:27,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:56:54,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:57:05,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:57:23,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:57:51,13,1906,0,0,800,0,0,400,0,6,0,700,0
2014-03-13 13:57:59,3,200,0,0,6,0,0,0,0,0,0,0,194
2014-03-13 13:58:06,1,500,0,500,0,0,0,0,0,0,0,0,0
2014-03-13 13:58:21,6,900,0,400,300,0,0,0,0,0,0,200,0
2014-03-13 13:58:29,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:58:35,2,800,0,0,0,0,0,800,0,0,0,0,0
2014-03-13 13:58:49,2,200,0,0,100,0,0,0,0,0,0,0,100
2014-03-13 13:58:51,1,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 13:59:01,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:59:02,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:59:06,1,400,0,0,0,0,0,400,0,0,0,0,0
2014-03-13 13:59:12,6,2000,0,0,600,0,0,0,0,0,0,300,1100
2014-03-13 13:59:18,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:59:21,2,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 13:59:36,1,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 13:59:51,3,500,0,0,200,0,0,300,0,0,0,0,0
2014-03-13 13:59:54,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:00:21,1,400,0,0,0,400,0,0,0,0,0,0,0
2014-03-13 14:00:33,2,200,0,0,0,100,0,100,0,0,0,0,0
2014-03-13 14:00:36,2,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 14:00:51,3,600,0,0,300,0,0,0,0,300,0,0,0
2014-03-13 14:00:54,6,900,0,0,400,0,0,0,0,0,0,100,400
2014-03-13 14:01:06,2,300,0,0,0,0,0,0,0,300,0,0,0
2014-03-13 14:01:11,72,12500,0,2300,100,2400,0,4400,0,2100,700,100,400
2014-03-13 14:01:22,2,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 14:01:37,1,400,0,0,0,0,0,400,0,0,0,0,0
2014-03-13 14:01:39,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:01:43,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:01:52,2,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 14:02:07,3,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 14:02:08,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:02:17,2,200,0,0,100,0,0,0,0,0,0,0,100
2014-03-13 14:02:55,4,400,0,100,0,100,0,200,0,0,0,0,0
2014-03-13 14:03:01,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 14:03:06,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 14:03:31,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:04:08,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:04:42,1,85,0,0,0,85,0,0,0,0,0,0,0
2014-03-13 14:04:43,3,259,0,0,0,0,0,0,0,0,0,259,0
2014-03-13 14:04:45,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:05:37,6,600,0,300,0,300,0,0,0,0,0,0,0
2014-03-13 14:05:57,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 14:06:01,9,1009,0,0,509,0,0,0,0,0,0,200,300
2014-03-13 14:06:05,1,35,0,0,0,0,35,0,0,0,0,0,0
2014-03-13 14:06:28,66,8791,400,1550,400,1204,0,1635,0,1702,1000,200,700
2014-03-13 14:06:43,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:06:46,2,500,0,0,100,400,0,0,0,0,0,0,0
2014-03-13 14:06:59,40,17589,500,2951,300,3504,0,7160,0,2404,0,100,670
2014-03-13 14:07:44,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:08:20,1,13,0,0,13,0,0,0,0,0,0,0,0
2014-03-13 14:08:33,25,2630,0,100,1100,400,0,0,0,0,0,660,370
2014-03-13 14:08:49,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:08:57,1,70,0,0,0,0,70,0,0,0,0,0,0
2014-03-13 14:09:56,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 14:10:00,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:10:02,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:10:06,15,2600,0,0,400,0,0,1000,0,0,0,600,600
2014-03-13 14:10:22,6,600,0,0,100,200,0,300,0,0,0,0,0
2014-03-13 14:10:23,16,3900,700,0,400,1270,230,0,0,0,0,400,900
2014-03-13 14:10:29,1,1000,0,0,0,0,0,0,0,0,0,0,1000
2014-03-13 14:10:31,1,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 14:10:35,2,600,0,0,0,500,0,0,0,0,0,0,100
2014-03-13 14:10:39,1,800,0,0,0,0,0,0,0,0,0,0,800
2014-03-13 14:11:00,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 14:11:09,3,1000,0,0,0,500,0,0,0,0,0,0,500
2014-03-13 14:11:10,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:11:14,1,600,0,0,0,0,0,0,0,0,0,0,600
2014-03-13 14:11:30,2,1000,0,0,0,300,0,0,0,0,0,0,700
2014-03-13 14:11:35,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:11:41,1,700,0,0,0,0,0,0,0,0,0,0,700
2014-03-13 14:11:46,3,1000,0,0,0,600,0,0,0,0,0,0,400
2014-03-13 14:12:02,2,900,0,100,0,0,0,0,0,0,0,0,800
2014-03-13 14:12:06,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:12:07,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:12:08,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:12:12,1,500,0,0,0,0,0,0,0,0,0,0,500
2014-03-13 14:12:18,2,900,0,0,0,100,0,0,0,0,0,0,800
2014-03-13 14:12:38,3,1200,0,0,0,200,0,0,0,0,0,0,1000
2014-03-13 14:12:44,2,500,0,100,0,0,0,0,0,0,0,0,400
2014-03-13 14:12:49,1,500,0,0,0,0,0,0,0,0,0,0,500
2014-03-13 14:12:54,2,500,0,0,0,100,0,0,0,0,0,0,400
2014-03-13 14:12:59,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:13:03,39,8152,0,816,0,2110,0,3400,0,1026,0,500,300
2014-03-13 14:13:04,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:13:17,5,600,0,0,0,0,100,0,0,0,0,100,400
2014-03-13 14:13:21,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:13:24,29,8247,300,3109,0,1100,0,2934,0,804,0,0,0
2014-03-13 14:13:25,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:13:40,1,46,0,46,0,0,0,0,0,0,0,0,0
2014-03-13 14:13:49,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:14:00,2,262,0,0,0,0,0,0,0,0,0,262,0
2014-03-13 14:14:05,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:14:33,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:14:35,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:14:47,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:15:05,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:15:22,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:15:31,37,5654,0,0,2416,500,0,0,0,0,0,2338,400
2014-03-13 14:16:07,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:16:28,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:16:44,67,12413,200,782,700,5900,0,4227,0,204,0,300,100
2014-03-13 14:16:51,3,300,0,0,100,0,0,0,0,0,0,100,100
2014-03-13 14:16:55,4,700,0,0,100,0,0,0,0,0,0,100,500
2014-03-13 14:16:58,21,2955,300,454,0,1000,0,500,0,401,200,100,0
2014-03-13 14:18:02,12,3600,0,0,1100,1600,100,0,0,0,0,100,700
2014-03-13 14:18:04,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:18:05,3,1020,0,0,0,1020,0,0,0,0,0,0,0
2014-03-13 14:18:08,1,1200,0,0,0,0,0,0,0,0,0,0,1200
2014-03-13 14:18:14,63,23997,0,1700,600,5641,0,13500,0,702,0,300,1554
2014-03-13 14:18:16,29,8506,0,2,2100,3000,200,2200,0,504,0,400,100
2014-03-13 14:18:18,49,23700,0,3900,0,9700,0,6300,0,1900,0,1000,900
2014-03-13 14:18:36,2,200,0,0,100,0,0,100,0,0,0,0,0
2014-03-13 14:18:41,45,16307,0,900,700,104,0,10900,0,403,200,100,3000
2014-03-13 14:18:43,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:18:50,11,1400,0,800,100,100,100,100,0,0,0,200,0
2014-03-13 14:18:51,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:18:55,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:19:08,19,5203,0,0,0,1100,0,3600,0,103,0,0,400
2014-03-13 14:19:15,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 14:19:30,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 14:20:00,1,23,0,23,0,0,0,0,0,0,0,0,0
2014-03-13 14:20:34,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:20:45,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:21:08,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:21:15,7,982,0,0,582,0,0,0,0,0,0,0,400
2014-03-13 14:21:16,39,11401,0,2000,100,2200,0,4300,100,1001,500,900,300
2014-03-13 14:21:52,3,300,0,0,100,0,0,0,0,0,0,0,200
2014-03-13 14:21:53,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:22:07,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:22:25,74,27834,0,3200,600,3326,0,15105,200,2103,0,100,3200
2014-03-13 14:22:26,4,500,0,0,300,0,0,200,0,0,0,0,0
2014-03-13 14:22:28,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:22:29,2,500,0,0,300,0,0,200,0,0,0,0,0
2014-03-13 14:22:34,15,3528,0,0,1928,0,0,200,0,0,0,1000,400
2014-03-13 14:22:35,4,302,0,0,0,0,0,0,0,1,200,101,0
2014-03-13 14:22:39,1,400,0,0,0,0,0,400,0,0,0,0,0
2014-03-13 14:22:40,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 14:23:24,13,2700,0,0,1400,0,0,0,0,0,0,700,600
2014-03-13 14:23:27,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 14:24:22,10,1900,0,0,400,0,0,0,0,0,0,1000,500
2014-03-13 14:24:31,34,6021,0,600,613,1400,0,2100,0,308,0,700,300
2014-03-13 14:24:32,6,516,0,0,200,0,0,0,0,0,0,289,27
2014-03-13 14:24:33,3,400,0,0,0,0,0,400,0,0,0,0,0
2014-03-13 14:25:06,256,86473,900,10887,7127,25200,100,22650,0,8500,1600,5543,3966
2014-03-13 14:25:07,23,5804,0,1201,100,1400,0,2000,0,603,100,100,300
2014-03-13 14:25:08,33,32353,0,1200,0,3703,0,24700,0,2706,0,0,44
2014-03-13 14:25:09,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:25:10,28,15969,0,2250,0,4300,0,6919,0,1100,0,0,1400
2014-03-13 14:25:15,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 14:25:27,5,800,0,0,800,0,0,0,0,0,0,0,0
2014-03-13 14:25:29,4,400,0,0,400,0,0,0,0,0,0,0,0
2014-03-13 14:25:39,4,1373,0,0,0,400,0,973,0,0,0,0,0
2014-03-13 14:25:56,1,32,0,0,0,0,0,0,0,32,0,0,0
2014-03-13 14:26:22,31,7795,400,1100,0,3900,0,1627,0,568,200,0,0
2014-03-13 14:26:37,61,22676,600,2580,200,4304,0,11049,0,3739,200,4,0
2014-03-13 14:26:44,18,5466,0,2702,0,0,0,1464,0,1000,100,200,0
2014-03-13 14:26:48,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:26:51,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:26:56,3,106,0,100,0,0,0,0,0,6,0,0,0
2014-03-13 14:27:02,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:27:07,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:28:05,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:28:22,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:28:24,2,200,100,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:28:38,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:28:40,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:28:48,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:29:24,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:29:49,1,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 14:29:53,67,19019,100,600,300,6595,0,10094,0,730,0,600,0
2014-03-13 14:30:59,1,41,0,0,41,0,0,0,0,0,0,0,0
2014-03-13 14:31:02,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:31:27,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:32:00,3,202,0,0,100,0,0,0,0,2,0,100,0
2014-03-13 14:32:03,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:32:07,22,5702,0,900,2,2400,0,1000,0,800,0,600,0
2014-03-13 14:32:08,2,186,0,0,0,0,0,186,0,0,0,0,0
2014-03-13 14:32:10,3,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 14:32:15,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:32:16,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:32:18,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:32:27,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 14:32:35,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 14:32:37,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:32:47,24,3129,109,601,0,1601,0,818,0,0,0,0,0
2014-03-13 14:32:54,2,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 14:33:06,5,1000,0,0,0,1000,0,0,0,0,0,0,0
2014-03-13 14:33:11,18,3401,191,100,0,605,0,2300,0,205,0,0,0
2014-03-13 14:33:21,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:33:24,4,400,0,0,0,0,0,0,0,0,0,0,400
2014-03-13 14:33:40,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:33:48,2,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 14:33:49,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:33:56,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:34:01,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:34:06,2,200,100,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:34:15,2,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 14:34:18,1,48,0,0,0,0,0,48,0,0,0,0,0
2014-03-13 14:34:20,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:34:35,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:34:42,2,200,0,0,100,100,0,0,0,0,0,0,0
2014-03-13 14:34:47,3,300,0,0,0,300,0,0,0,0,0,0,0
2014-03-13 14:34:57,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:34:59,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:35:09,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 14:35:18,2,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:35:36,5,400,0,0,0,0,0,400,0,0,0,0,0
2014-03-13 14:36:01,14,2500,0,0,2100,0,0,0,0,0,0,100,300
2014-03-13 14:36:02,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 14:36:03,3,300,0,0,200,0,0,100,0,0,0,0,0
2014-03-13 14:36:04,2,100,0,0,39,0,0,0,0,0,0,0,61
2014-03-13 14:36:05,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:36:43,61,14640,600,4603,600,4601,0,2400,0,397,200,900,339
2014-03-13 14:36:50,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:36:52,77,19757,100,1000,1100,8747,0,3531,0,401,0,1000,3878
2014-03-13 14:36:53,1,100,0,0,0,0,100,0,0,0,0,0,0
