TimeInterval,TradeCount,Volume,Direct Edge A,Direct Edge X,NASDAQ OMX PSX,NASDAQ OMX,NYSE Arca SM,NASDAQ OMX BX,BATS,CBOE,BATS Y,National,NYSE 
2014-03-13 15:18:53,8,1300,0,0,0,1100,0,0,200,0,0,0,0
2014-03-13 15:18:54,20,3507,0,0,600,1200,900,0,807,0,0,0,0
2014-03-13 15:18:57,2,800,0,0,0,0,0,0,800,0,0,0,0
2014-03-13 15:18:58,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:19:02,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:19:05,4,1900,0,0,0,0,0,0,1900,0,0,0,0
2014-03-13 15:19:06,1,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 15:19:12,12,1300,0,300,0,0,200,200,100,0,0,300,200
2014-03-13 15:19:27,3,1500,0,0,0,0,0,500,0,0,0,1000,0
2014-03-13 15:19:30,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:19:31,1,532,0,0,0,0,0,0,0,0,532,0,0
2014-03-13 15:19:32,3,300,0,100,0,100,0,100,0,0,0,0,0
2014-03-13 15:19:42,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:19:47,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:19:52,9,4500,1500,0,0,0,0,300,0,0,800,1900,0
2014-03-13 15:19:54,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:19:56,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:19:57,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:19:58,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:19:59,1,6,0,0,0,0,6,0,0,0,0,0,0
2014-03-13 15:20:00,1,300,300,0,0,0,0,0,0,0,0,0,0
2014-03-13 15:20:01,3,600,0,0,0,0,0,0,0,0,600,0,0
2014-03-13 15:20:02,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:20:03,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 15:20:04,2,400,0,0,0,0,0,0,0,0,100,300,0
2014-03-13 15:20:07,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:10,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:13,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:16,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:19,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:22,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:25,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:26,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:20:28,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:31,3,300,0,0,0,0,100,0,100,0,100,0,0
2014-03-13 15:20:32,2,200,0,0,0,0,100,0,100,0,0,0,0
2014-03-13 15:20:34,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:37,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:39,4,1000,300,0,0,0,0,700,0,0,0,0,0
2014-03-13 15:20:40,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:43,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:46,2,200,0,0,0,0,0,0,0,0,100,100,0
2014-03-13 15:20:49,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:52,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:55,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:20:58,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:01,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:04,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:07,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:10,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:13,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:16,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:19,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:22,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:25,5,800,0,0,0,0,0,100,0,0,100,600,0
2014-03-13 15:21:28,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:31,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:32,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:21:34,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:37,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:40,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:43,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:46,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:49,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:52,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:53,5,1500,0,0,0,0,1000,0,300,0,0,200,0
2014-03-13 15:21:54,4,500,0,0,0,0,100,0,300,0,0,100,0
2014-03-13 15:21:55,2,200,0,0,0,0,100,0,0,0,100,0,0
2014-03-13 15:21:56,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:21:58,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:21:59,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:22:00,6,700,0,0,0,0,400,100,200,0,0,0,0
2014-03-13 15:22:01,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:22:03,4,868,0,0,0,0,200,0,0,0,668,0,0
2014-03-13 15:22:04,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:22:08,6,700,0,0,0,0,400,0,200,0,100,0,0
2014-03-13 15:22:11,5,350,0,0,100,50,200,0,0,0,0,0,0
2014-03-13 15:22:12,15,3700,0,0,0,1000,1500,0,1200,0,0,0,0
2014-03-13 15:22:13,9,820,0,0,0,120,500,0,200,0,0,0,0
2014-03-13 15:22:14,4,400,0,0,0,100,0,0,0,0,0,300,0
2014-03-13 15:22:16,121,159358,8328,200,0,1130,1200,10400,11800,1500,11600,23900,89300
2014-03-13 15:22:17,5,900,0,0,0,0,0,900,0,0,0,0,0
2014-03-13 15:22:18,24,5750,2650,100,0,200,300,1800,100,0,600,0,0
2014-03-13 15:22:19,11,2300,0,300,0,900,800,0,300,0,0,0,0
2014-03-13 15:22:20,13,2926,1000,100,0,100,200,700,100,0,726,0,0
2014-03-13 15:22:21,10,1300,0,200,0,500,400,0,200,0,0,0,0
2014-03-13 15:22:22,3,7500,0,0,0,0,0,0,0,0,0,7500,0
2014-03-13 15:22:24,13,4157,1284,0,0,100,300,1828,100,0,545,0,0
2014-03-13 15:22:25,3,300,0,0,0,200,100,0,0,0,0,0,0
2014-03-13 15:22:27,2,120,0,0,0,0,0,0,0,0,0,120,0
2014-03-13 15:22:28,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:22:30,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:22:33,12,4162,1514,0,0,100,300,1200,100,0,248,100,600
2014-03-13 15:22:36,5,700,0,0,0,300,300,0,100,0,0,0,0
2014-03-13 15:22:37,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 15:22:38,26,8313,3690,200,0,400,300,2916,100,0,707,0,0
2014-03-13 15:22:39,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:22:40,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:22:44,13,2697,597,100,0,100,100,1600,100,0,0,100,0
2014-03-13 15:22:45,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:22:46,171,74728,1700,11300,1500,38662,6960,1903,5503,0,0,2700,4500
2014-03-13 15:22:47,5,7500,0,0,0,100,100,0,0,0,0,7300,0
2014-03-13 15:22:50,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 15:22:53,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:22:56,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:23:00,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:23:02,1,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 15:23:03,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:23:05,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:23:06,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:23:09,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:23:12,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:23:15,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:23:18,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:23:22,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:23:25,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:23:28,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:23:31,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:23:35,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 15:23:37,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:23:41,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:23:42,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:23:43,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:23:44,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:23:47,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:23:50,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:23:51,2,1200,0,0,0,0,0,0,0,0,0,1200,0
2014-03-13 15:23:53,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:23:56,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:23:57,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 15:23:58,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:23:59,3,300,0,0,0,200,100,0,0,0,0,0,0
2014-03-13 15:24:00,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:24:02,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:24:06,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:24:09,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:24:12,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:24:15,3,300,0,0,0,0,100,0,200,0,0,0,0
2014-03-13 15:24:16,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:24:18,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 15:24:21,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:24:23,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:24:24,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:24:27,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:24:30,6,1000,0,0,0,0,800,0,200,0,0,0,0
2014-03-13 15:24:31,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:24:33,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 15:24:36,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:24:39,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:24:42,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:24:45,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:24:48,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:24:52,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:24:55,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:24:58,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:00,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:02,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:25:03,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 15:25:07,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:08,2,200,0,0,0,100,0,100,0,0,0,0,0
2014-03-13 15:25:10,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:12,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:15,3,300,0,0,0,100,0,0,0,0,0,200,0
2014-03-13 15:25:18,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:21,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:22,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:25:24,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:27,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:30,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:25:32,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:35,6,600,0,0,0,200,100,0,100,0,0,200,0
2014-03-13 15:25:38,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:25:39,8,7800,100,0,0,0,0,200,0,0,0,7500,0
2014-03-13 15:25:41,3,300,0,0,0,100,0,0,200,0,0,0,0
2014-03-13 15:25:43,5,800,0,0,0,500,200,0,100,0,0,0,0
2014-03-13 15:25:44,2,200,0,0,0,100,0,0,100,0,0,0,0
2014-03-13 15:25:46,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:25:47,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:25:50,7,2300,0,0,0,200,100,0,200,0,0,1800,0
2014-03-13 15:25:53,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:25:56,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:25:58,2,200,0,0,0,0,100,100,0,0,0,0,0
2014-03-13 15:25:59,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:26:01,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:04,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:07,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:10,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:11,10,2200,0,100,0,700,700,0,300,0,0,400,0
2014-03-13 15:26:14,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:17,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:20,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:26:21,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:26:24,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:26:25,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:26:26,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:27,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:26:29,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:30,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:26:32,15,2000,0,0,200,500,300,0,1000,0,0,0,0
2014-03-13 15:26:35,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:39,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:41,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 15:26:45,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:47,2,200,0,0,0,0,100,100,0,0,0,0,0
2014-03-13 15:26:50,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:52,3,300,0,0,0,100,0,0,0,0,0,200,0
2014-03-13 15:26:53,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:26:57,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:00,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:27:01,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 15:27:02,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:04,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:27:06,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:27:08,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:14,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 15:27:15,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:27:17,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:20,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:23,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:26,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:27:29,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:31,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:27:32,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:35,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:36,8,1400,0,0,0,600,400,0,200,0,0,200,0
2014-03-13 15:27:38,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:40,24,11142,0,0,0,6342,1800,100,2900,0,0,0,0
2014-03-13 15:27:41,8,800,0,0,0,0,400,0,300,0,0,0,100
2014-03-13 15:27:42,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:43,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:27:47,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:27:50,6,700,0,0,0,0,200,0,400,0,0,0,100
2014-03-13 15:27:51,2,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 15:27:55,2,700,0,0,0,0,0,0,0,0,0,700,0
2014-03-13 15:27:56,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:27:57,5,1400,0,0,0,0,100,100,1200,0,0,0,0
2014-03-13 15:28:10,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:28:13,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:28:15,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:28:16,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:28:18,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:28:19,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:28:21,2,200,0,0,0,0,0,100,0,0,100,0,0
2014-03-13 15:28:22,8,900,0,0,0,0,500,0,400,0,0,0,0
2014-03-13 15:28:24,4,500,0,0,0,0,300,0,200,0,0,0,0
2014-03-13 15:28:25,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:28:28,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:28:29,4,850,0,0,0,250,200,100,300,0,0,0,0
2014-03-13 15:28:30,3,300,0,0,0,100,200,0,0,0,0,0,0
2014-03-13 15:28:33,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:28:34,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:28:37,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 15:28:38,1,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 15:28:39,2,200,0,0,0,100,0,0,100,0,0,0,0
2014-03-13 15:28:42,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:28:43,5,500,0,0,0,0,400,0,100,0,0,0,0
2014-03-13 15:28:44,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:28:45,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:28:48,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:28:50,7,11200,100,0,0,100,0,100,0,0,100,10800,0
2014-03-13 15:28:51,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:28:54,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:28:56,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:28:59,10,3100,0,0,0,200,300,100,100,0,0,2400,0
2014-03-13 15:29:02,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:05,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:06,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:29:08,3,300,0,0,0,200,100,0,0,0,0,0,0
2014-03-13 15:29:11,9,2000,0,0,0,800,800,100,300,0,0,0,0
2014-03-13 15:29:13,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:16,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:17,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:29:19,2,600,0,0,0,0,100,0,0,0,0,500,0
2014-03-13 15:29:20,3,300,0,0,0,200,100,0,0,0,0,0,0
2014-03-13 15:29:22,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:25,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:28,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:31,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:29:34,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:37,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:40,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:42,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:29:43,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 15:29:46,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:49,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:50,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:29:51,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:29:52,2,102,0,0,100,0,0,2,0,0,0,0,0
2014-03-13 15:29:53,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:29:54,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:29:58,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:30:02,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:30:04,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:30:05,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:30:07,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:30:10,4,300,100,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:30:14,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:30:15,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:30:17,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:30:19,4,384,0,0,0,0,100,284,0,0,0,0,0
2014-03-13 15:30:20,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:30:22,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:30:23,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:30:24,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 15:30:27,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:30:29,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 15:30:30,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:30:31,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:30:34,3,118,0,0,0,0,100,18,0,0,0,0,0
2014-03-13 15:30:35,4,300,0,0,0,200,0,100,0,0,0,0,0
2014-03-13 15:30:36,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:30:37,8,11900,0,0,0,700,800,0,400,0,0,0,10000
2014-03-13 15:30:38,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:30:42,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:30:43,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:30:46,8,1100,0,0,0,300,500,100,200,0,0,0,0
2014-03-13 15:30:48,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:30:49,3,900,0,0,0,100,100,0,0,0,0,700,0
2014-03-13 15:30:50,10,2500,0,0,0,200,200,200,1200,0,0,700,0
2014-03-13 15:30:51,3,218,0,0,0,200,0,18,0,0,0,0,0
2014-03-13 15:30:52,4,400,0,0,0,300,100,0,0,0,0,0,0
2014-03-13 15:30:53,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:30:54,4,600,0,0,0,0,600,0,0,0,0,0,0
2014-03-13 15:30:55,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:30:58,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:00,4,400,0,0,100,100,100,0,100,0,0,0,0
2014-03-13 15:31:02,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:05,4,400,0,0,0,100,100,200,0,0,0,0,0
2014-03-13 15:31:08,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:10,3,500,0,0,0,100,100,0,0,0,0,300,0
2014-03-13 15:31:12,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:31:13,2,200,0,0,0,100,0,100,0,0,0,0,0
2014-03-13 15:31:14,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:15,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:31:17,3,300,0,0,0,100,200,0,0,0,0,0,0
2014-03-13 15:31:19,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:31:20,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 15:31:21,2,200,0,0,0,100,0,100,0,0,0,0,0
2014-03-13 15:31:22,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:27,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:29,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:31,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:32,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 15:31:33,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 15:31:34,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:35,2,300,0,0,0,100,0,200,0,0,0,0,0
2014-03-13 15:31:36,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:39,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:31:41,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 15:31:42,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:31:43,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 15:31:48,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:31:50,3,200,0,0,0,0,100,100,0,0,0,0,0
2014-03-13 15:31:53,2,100,0,0,0,0,100,0,0,0,0,0,0
