TimeInterval,TradeCount,Volume,BATS Y,NASDAQ OMX PSX,Direct Edge X,Chicago,BATS,CBOE,Direct Edge A,NASDAQ,NYSE Arca SM,NASDAQ OMX BX,National 
2014-03-13 14:41:37,22,927,0,0,104,0,39,0,0,229,455,100,0
2014-03-13 14:41:43,5,251,0,0,146,0,71,0,0,29,5,0,0
2014-03-13 14:41:46,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:41:49,3,112,0,0,0,0,0,0,0,112,0,0,0
2014-03-13 14:41:51,1,72,0,0,72,0,0,0,0,0,0,0,0
2014-03-13 14:41:58,1,20,0,0,0,0,0,0,0,20,0,0,0
2014-03-13 14:42:01,2,190,0,0,0,0,190,0,0,0,0,0,0
2014-03-13 14:42:02,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 14:42:17,2,107,0,0,0,0,0,0,0,100,0,7,0
2014-03-13 14:42:30,4,300,0,0,100,0,0,0,0,100,100,0,0
2014-03-13 14:42:33,1,28,0,0,28,0,0,0,0,0,0,0,0
2014-03-13 14:42:34,1,23,0,0,0,0,0,0,0,23,0,0,0
2014-03-13 14:42:42,69,4681,300,0,30,0,720,0,100,1894,1637,0,0
2014-03-13 14:42:43,1,20,0,0,0,0,20,0,0,0,0,0,0
2014-03-13 14:42:46,56,3504,315,0,149,0,680,0,0,764,1496,100,0
2014-03-13 14:42:53,2,107,0,0,0,0,0,0,0,107,0,0,0
2014-03-13 14:42:55,16,1045,0,0,128,0,52,0,0,500,365,0,0
2014-03-13 14:43:33,1,30,0,0,0,0,0,0,0,0,30,0,0
2014-03-13 14:43:42,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 14:43:43,1,500,500,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:43:48,2,11,0,1,10,0,0,0,0,0,0,0,0
2014-03-13 14:44:02,29,1541,0,0,193,0,500,0,0,483,365,0,0
2014-03-13 14:44:04,1,50,0,0,0,0,50,0,0,0,0,0,0
2014-03-13 14:44:09,1,9,0,0,0,0,0,0,0,0,0,9,0
2014-03-13 14:44:10,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:44:17,1,3,0,0,0,0,0,0,0,0,3,0,0
2014-03-13 14:44:24,9,821,0,0,254,0,467,0,0,0,100,0,0
2014-03-13 14:44:25,12,1029,0,0,200,0,300,0,1,528,0,0,0
2014-03-13 14:44:28,1,5,0,0,0,0,0,0,5,0,0,0,0
2014-03-13 14:44:42,7,400,0,0,0,0,100,0,0,300,0,0,0
2014-03-13 14:44:56,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 14:45:01,5,284,0,0,0,0,0,0,0,284,0,0,0
2014-03-13 14:45:07,8,546,0,0,100,0,100,0,0,346,0,0,0
2014-03-13 14:45:08,1,13,0,0,0,0,0,0,0,13,0,0,0
2014-03-13 14:45:17,3,359,0,0,0,0,0,0,0,359,0,0,0
2014-03-13 14:45:18,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:45:19,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:45:44,1,7,0,0,0,0,0,0,0,7,0,0,0
2014-03-13 14:45:47,3,33,10,0,0,0,0,0,0,23,0,0,0
2014-03-13 14:46:07,7,700,0,0,0,0,400,0,0,200,100,0,0
2014-03-13 14:46:10,3,155,0,0,50,0,70,0,0,35,0,0,0
2014-03-13 14:46:12,1,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 14:46:14,1,36,0,0,0,0,36,0,0,0,0,0,0
2014-03-13 14:46:15,3,113,0,0,0,0,94,0,0,19,0,0,0
2014-03-13 14:46:28,1,5,0,0,0,0,5,0,0,0,0,0,0
2014-03-13 14:46:31,1,1,0,0,0,0,1,0,0,0,0,0,0
2014-03-13 14:46:38,2,200,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 14:46:42,2,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 14:46:45,3,207,0,0,0,0,0,0,0,18,189,0,0
2014-03-13 14:46:49,2,140,0,0,0,0,0,0,0,140,0,0,0
2014-03-13 14:46:55,5,231,0,0,0,0,100,0,0,0,131,0,0
2014-03-13 14:46:58,2,52,0,0,0,0,0,0,0,52,0,0,0
2014-03-13 14:46:59,1,38,0,0,0,0,0,0,0,38,0,0,0
2014-03-13 14:47:00,11,748,0,0,728,0,0,0,0,10,10,0,0
2014-03-13 14:47:01,1,9,0,0,0,0,0,0,0,0,9,0,0
2014-03-13 14:47:05,2,107,0,0,0,0,0,0,0,7,100,0,0
2014-03-13 14:47:06,6,382,100,0,0,0,100,0,0,120,62,0,0
2014-03-13 14:47:17,4,301,0,0,300,0,0,0,0,1,0,0,0
2014-03-13 14:47:19,5,301,0,0,201,0,0,0,0,100,0,0,0
2014-03-13 14:47:20,1,22,0,0,22,0,0,0,0,0,0,0,0
2014-03-13 14:47:24,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:47:27,14,609,0,0,106,0,104,0,0,256,143,0,0
2014-03-13 14:47:29,1,2,0,0,0,0,2,0,0,0,0,0,0
2014-03-13 14:47:39,4,300,0,0,1,0,0,0,0,200,99,0,0
2014-03-13 14:47:42,6,387,0,0,307,0,0,0,0,0,80,0,0
2014-03-13 14:47:44,3,300,0,0,0,0,0,0,0,300,0,0,0
2014-03-13 14:47:46,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 14:47:50,6,400,0,0,0,0,49,0,100,151,100,0,0
2014-03-13 14:47:51,3,149,0,0,49,0,0,0,0,0,100,0,0
2014-03-13 14:47:53,2,80,0,0,0,0,0,0,0,40,40,0,0
2014-03-13 14:47:57,3,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 14:48:01,18,1388,0,50,0,0,0,0,0,198,1140,0,0
2014-03-13 14:48:10,2,108,0,0,0,0,8,0,0,100,0,0,0
2014-03-13 14:48:12,1,10,0,0,0,0,10,0,0,0,0,0,0
2014-03-13 14:48:16,10,861,0,0,0,0,111,0,0,0,750,0,0
2014-03-13 14:48:22,11,326,0,0,100,0,200,0,0,26,0,0,0
2014-03-13 14:48:24,17,1315,100,0,100,0,100,0,0,815,0,200,0
2014-03-13 14:48:29,1,3,0,0,0,0,0,0,0,3,0,0,0
2014-03-13 14:48:39,3,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 14:48:40,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 14:48:42,3,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 14:48:43,3,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 14:48:49,3,200,0,0,0,0,0,0,0,53,147,0,0
2014-03-13 14:48:51,1,12,0,0,0,0,12,0,0,0,0,0,0
2014-03-13 14:48:54,11,446,0,0,0,0,88,0,0,258,100,0,0
2014-03-13 14:48:58,11,283,0,0,95,0,0,0,0,88,100,0,0
2014-03-13 14:49:04,7,249,0,0,0,0,100,0,0,49,100,0,0
2014-03-13 14:49:05,1,8,0,0,0,0,8,0,0,0,0,0,0
2014-03-13 14:49:11,6,343,0,0,20,0,100,0,0,23,200,0,0
2014-03-13 14:49:19,6,161,0,0,131,0,0,0,0,10,0,20,0
2014-03-13 14:49:27,18,5386,0,0,100,0,0,0,0,5235,51,0,0
2014-03-13 14:49:32,18,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 14:49:33,3,52,0,0,0,0,39,0,0,0,13,0,0
2014-03-13 14:49:34,9,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 14:49:37,29,1261,409,0,144,0,0,0,0,594,114,0,0
2014-03-13 14:49:42,13,957,0,0,0,0,100,0,0,549,108,200,0
2014-03-13 14:49:45,12,787,0,0,100,0,120,0,100,301,66,100,0
2014-03-13 14:49:52,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 14:50:03,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 14:50:06,2,23,0,0,0,0,13,0,0,10,0,0,0
2014-03-13 14:50:07,1,2,0,0,0,0,2,0,0,0,0,0,0
2014-03-13 14:50:14,2,148,0,0,0,0,0,0,0,148,0,0,0
2014-03-13 14:50:20,1,8,0,0,0,0,0,0,8,0,0,0,0
2014-03-13 14:50:21,13,925,0,0,1,0,720,0,4,200,0,0,0
2014-03-13 14:50:22,1,33,0,0,0,0,0,0,0,33,0,0,0
2014-03-13 14:50:23,3,267,0,0,0,0,0,0,0,267,0,0,0
2014-03-13 14:50:25,11,1068,0,0,100,0,0,0,0,868,0,100,0
2014-03-13 14:50:26,1,32,0,0,0,0,0,0,0,32,0,0,0
2014-03-13 14:50:35,2,104,0,0,0,0,0,0,0,4,100,0,0
2014-03-13 14:50:50,16,1136,112,0,110,0,200,0,0,202,512,0,0
2014-03-13 14:51:09,2,108,0,0,0,0,0,0,0,0,108,0,0
2014-03-13 14:52:11,1,5,0,0,0,0,0,0,5,0,0,0,0
2014-03-13 14:52:12,1,95,95,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:52:14,1,20,0,0,0,0,0,0,0,20,0,0,0
2014-03-13 14:52:31,2,110,10,0,0,0,0,0,0,100,0,0,0
2014-03-13 14:52:47,6,320,0,0,0,0,318,0,0,2,0,0,0
2014-03-13 14:52:51,3,204,0,0,100,0,0,0,0,104,0,0,0
2014-03-13 14:52:54,4,384,0,0,0,0,0,0,0,384,0,0,0
2014-03-13 14:52:55,1,80,0,0,0,0,0,0,0,0,0,80,0
2014-03-13 14:52:58,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 14:52:59,1,7,0,0,0,0,0,0,0,7,0,0,0
2014-03-13 14:53:00,4,135,0,0,0,0,0,0,0,135,0,0,0
2014-03-13 14:53:06,2,120,0,0,0,0,20,0,0,100,0,0,0
2014-03-13 14:53:07,2,200,0,0,100,0,100,0,0,0,0,0,0
2014-03-13 14:53:08,5,300,0,0,198,0,100,0,0,2,0,0,0
2014-03-13 14:53:10,2,50,0,0,50,0,0,0,0,0,0,0,0
2014-03-13 14:53:15,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 14:53:20,9,686,0,0,100,0,0,0,100,186,100,200,0
2014-03-13 14:53:23,6,404,100,0,200,0,0,0,0,4,100,0,0
2014-03-13 14:53:25,2,200,0,0,0,0,0,0,0,100,100,0,0
2014-03-13 14:53:27,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 14:53:42,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 14:53:45,2,195,0,0,100,0,95,0,0,0,0,0,0
2014-03-13 14:53:47,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:53:56,14,1517,0,0,1,0,805,0,0,411,300,0,0
2014-03-13 14:53:59,1,5,0,0,0,0,0,0,0,5,0,0,0
2014-03-13 14:54:00,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 14:54:01,10,381,0,0,181,0,0,0,0,200,0,0,0
2014-03-13 14:54:03,1,21,0,0,21,0,0,0,0,0,0,0,0
2014-03-13 14:54:04,8,594,0,0,179,0,0,0,0,315,100,0,0
2014-03-13 14:54:06,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 14:54:08,2,27,0,0,0,0,0,0,0,0,0,27,0
2014-03-13 14:54:10,1,64,0,0,0,0,0,0,0,64,0,0,0
2014-03-13 14:54:14,2,50,0,0,0,0,50,0,0,0,0,0,0
2014-03-13 14:54:23,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 14:54:26,12,19,0,0,0,0,16,0,0,3,0,0,0
2014-03-13 14:54:28,4,102,0,0,0,0,100,0,0,2,0,0,0
2014-03-13 14:54:31,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 14:54:32,1,9,0,0,0,0,0,0,0,9,0,0,0
2014-03-13 14:54:33,2,140,0,0,0,0,0,0,0,40,0,100,0
2014-03-13 14:54:42,1,12,12,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:54:45,7,629,45,0,0,0,0,0,0,400,184,0,0
2014-03-13 14:54:57,1,1,0,0,0,0,1,0,0,0,0,0,0
2014-03-13 14:54:58,1,1,0,0,0,0,1,0,0,0,0,0,0
2014-03-13 14:55:00,3,30,0,0,0,0,16,0,0,14,0,0,0
2014-03-13 14:55:02,5,397,0,0,200,0,196,0,0,1,0,0,0
2014-03-13 14:55:09,43,2238,0,0,800,0,400,0,0,878,160,0,0
2014-03-13 14:55:10,22,818,100,0,36,0,0,0,100,416,66,100,0
2014-03-13 14:55:11,1,20,0,0,0,0,0,0,0,20,0,0,0
2014-03-13 14:55:14,1,88,0,0,0,0,0,0,88,0,0,0,0
2014-03-13 14:55:21,2,22,0,0,0,0,0,0,22,0,0,0,0
2014-03-13 14:55:23,1,4,0,0,0,0,0,0,4,0,0,0,0
2014-03-13 14:55:24,6,329,0,0,0,0,6,0,0,123,0,200,0
2014-03-13 14:55:25,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:55:26,14,751,0,0,0,0,0,0,0,484,100,167,0
2014-03-13 14:55:38,1,8,0,0,0,0,0,0,0,8,0,0,0
2014-03-13 14:55:39,2,34,0,0,0,0,30,0,0,4,0,0,0
2014-03-13 14:55:40,1,4,0,0,0,0,4,0,0,0,0,0,0
2014-03-13 14:55:44,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 14:55:46,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 14:55:57,1,14,0,0,0,0,0,0,0,14,0,0,0
2014-03-13 14:56:18,8,680,200,0,0,0,0,0,0,480,0,0,0
2014-03-13 14:56:35,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:56:45,1,25,0,0,0,0,0,0,0,25,0,0,0
2014-03-13 14:56:58,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:57:01,2,159,0,0,0,0,0,0,0,159,0,0,0
2014-03-13 14:57:11,6,210,0,0,0,0,0,0,0,205,5,0,0
2014-03-13 14:57:14,1,75,0,0,0,0,0,0,0,0,75,0,0
2014-03-13 14:57:21,2,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:57:22,1,16,0,0,16,0,0,0,0,0,0,0,0
2014-03-13 14:57:27,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 14:57:29,6,301,0,100,0,0,100,0,0,101,0,0,0
2014-03-13 14:57:30,12,839,0,0,84,0,0,0,0,355,400,0,0
2014-03-13 14:57:32,6,272,0,0,0,0,0,0,0,122,150,0,0
2014-03-13 14:57:33,2,19,0,0,0,0,0,0,0,19,0,0,0
2014-03-13 14:57:37,2,60,0,0,0,0,0,0,0,0,60,0,0
2014-03-13 14:57:51,4,301,0,0,0,0,0,0,0,0,200,101,0
2014-03-13 14:58:21,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:58:38,2,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:58:46,14,490,20,0,0,0,128,0,0,155,167,20,0
2014-03-13 14:58:50,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 14:58:51,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 14:58:54,8,1173,0,0,0,0,773,0,0,0,400,0,0
2014-03-13 14:58:55,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 14:58:56,3,103,0,0,0,0,1,0,0,0,102,0,0
2014-03-13 14:59:05,6,367,0,0,0,0,59,0,0,220,88,0,0
2014-03-13 14:59:06,4,400,0,0,0,0,100,0,0,200,100,0,0
2014-03-13 14:59:11,2,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:59:18,4,56,0,0,0,0,0,0,0,56,0,0,0
2014-03-13 14:59:21,1,23,0,0,0,0,0,0,0,0,0,0,23
2014-03-13 14:59:32,1,5,0,0,0,0,0,0,0,0,5,0,0
2014-03-13 14:59:36,1,21,0,0,21,0,0,0,0,0,0,0,0
2014-03-13 14:59:42,2,123,0,0,0,0,0,0,23,0,0,100,0
2014-03-13 14:59:50,1,27,0,0,0,0,0,0,27,0,0,0,0
2014-03-13 14:59:55,3,201,0,0,200,0,0,0,0,1,0,0,0
2014-03-13 14:59:56,5,300,0,0,0,0,0,0,0,100,200,0,0
2014-03-13 15:00:00,1,20,0,0,0,0,0,0,0,0,0,20,0
2014-03-13 15:00:02,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:00:04,1,22,0,0,0,0,0,0,0,0,0,22,0
2014-03-13 15:00:10,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:00:16,1,6,0,0,0,0,6,0,0,0,0,0,0
2014-03-13 15:00:17,11,855,100,0,25,0,100,0,0,400,100,130,0
2014-03-13 15:00:18,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:00:26,3,200,0,0,0,0,3,0,0,197,0,0,0
2014-03-13 15:00:28,2,16,0,0,0,0,0,0,0,16,0,0,0
2014-03-13 15:00:29,9,324,0,0,3,0,20,0,0,301,0,0,0
2014-03-13 15:00:37,2,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 15:00:38,2,15,0,0,0,0,0,0,0,5,10,0,0
2014-03-13 15:00:41,4,90,0,0,0,0,60,0,0,10,20,0,0
2014-03-13 15:00:44,2,10,0,0,8,0,0,0,0,2,0,0,0
2014-03-13 15:00:45,6,127,0,0,39,0,0,0,0,88,0,0,0
2014-03-13 15:00:50,1,10,0,0,0,0,0,0,0,0,10,0,0
2014-03-13 15:00:51,3,100,0,0,98,0,0,0,0,2,0,0,0
2014-03-13 15:01:01,3,250,150,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:01:18,17,889,0,0,69,0,100,0,0,520,200,0,0
2014-03-13 15:01:19,1,29,0,0,0,0,0,0,0,0,29,0,0
2014-03-13 15:01:22,2,300,0,0,200,0,0,0,0,100,0,0,0
2014-03-13 15:01:27,9,503,0,0,5,0,20,0,0,101,377,0,0
2014-03-13 15:01:32,1,12,0,0,0,0,0,0,0,12,0,0,0
2014-03-13 15:01:39,2,100,0,0,0,0,0,0,0,25,75,0,0
2014-03-13 15:01:42,1,25,0,0,0,0,0,0,0,25,0,0,0
2014-03-13 15:01:43,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 15:01:44,19,990,100,0,100,0,101,0,0,489,102,98,0
2014-03-13 15:01:47,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 15:01:58,18,1612,0,0,25,0,200,0,0,1087,300,0,0
2014-03-13 15:02:01,3,213,0,0,0,0,0,0,0,13,200,0,0
2014-03-13 15:02:02,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:02:03,2,17,0,0,0,0,17,0,0,0,0,0,0
2014-03-13 15:02:13,1,23,0,0,0,0,0,0,0,23,0,0,0
2014-03-13 15:02:18,1,56,0,0,0,0,56,0,0,0,0,0,0
2014-03-13 15:02:20,2,200,100,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:02:24,3,200,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 15:02:26,7,357,0,0,0,0,156,0,0,101,0,100,0
2014-03-13 15:02:27,3,200,0,0,0,0,0,0,0,100,100,0,0
2014-03-13 15:02:32,3,219,0,0,100,0,0,0,0,19,0,0,100
2014-03-13 15:02:45,7,259,0,0,0,0,0,0,0,4,155,100,0
2014-03-13 15:02:53,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:02:55,2,29,0,0,0,0,0,0,0,1,28,0,0
2014-03-13 15:02:56,1,9,0,0,0,0,0,0,0,9,0,0,0
2014-03-13 15:03:05,1,10,0,0,10,0,0,0,0,0,0,0,0
2014-03-13 15:03:07,1,12,0,0,0,0,12,0,0,0,0,0,0
2014-03-13 15:03:08,8,487,0,0,0,0,0,0,0,142,145,200,0
2014-03-13 15:03:09,1,1,0,0,0,0,0,0,0,0,1,0,0
2014-03-13 15:03:10,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 15:03:12,2,103,7,0,0,0,0,0,96,0,0,0,0
2014-03-13 15:03:17,5,70,0,0,0,0,0,0,24,46,0,0,0
2014-03-13 15:03:18,13,1158,0,0,0,0,0,0,76,182,900,0,0
2014-03-13 15:03:19,3,202,0,0,100,0,2,0,0,100,0,0,0
2014-03-13 15:03:22,3,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 15:03:27,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 15:03:28,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:03:30,1,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 15:03:37,13,767,0,0,0,0,125,0,0,442,0,100,100
2014-03-13 15:03:58,7,600,0,0,100,0,28,0,0,0,272,200,0
2014-03-13 15:03:59,6,600,0,0,0,0,0,0,0,300,300,0,0
2014-03-13 15:04:03,1,28,0,0,0,0,0,0,0,28,0,0,0
2014-03-13 15:04:04,7,365,0,0,0,0,165,0,0,0,100,100,0
2014-03-13 15:04:06,3,300,0,0,100,0,0,0,0,0,0,200,0
2014-03-13 15:04:09,1,1,0,0,0,0,0,0,1,0,0,0,0
2014-03-13 15:04:10,1,6,6,0,0,0,0,0,0,0,0,0,0
2014-03-13 15:04:21,12,654,0,0,0,0,0,0,0,654,0,0,0
2014-03-13 15:04:22,10,660,100,0,0,0,220,0,0,240,0,100,0
2014-03-13 15:04:36,2,200,0,0,0,0,0,0,0,0,0,100,100
2014-03-13 15:04:43,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 15:04:53,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:05:00,5,227,0,0,0,0,15,0,0,212,0,0,0
2014-03-13 15:05:01,2,82,0,0,0,0,0,0,0,82,0,0,0
2014-03-13 15:05:08,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 15:05:10,14,663,0,0,0,0,0,0,0,263,400,0,0
2014-03-13 15:05:11,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 15:05:12,11,399,0,0,45,0,100,0,0,254,0,0,0
2014-03-13 15:05:13,1,55,0,0,55,0,0,0,0,0,0,0,0
2014-03-13 15:05:26,3,300,0,0,100,0,100,0,0,100,0,0,0
2014-03-13 15:05:28,2,200,0,0,100,0,100,0,0,0,0,0,0
2014-03-13 15:05:30,11,1101,0,0,200,0,0,0,0,201,700,0,0
2014-03-13 15:05:41,11,1130,0,0,100,0,0,0,0,400,630,0,0
2014-03-13 15:05:55,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 15:06:01,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:06:11,14,816,0,0,200,0,0,0,0,416,100,100,0
2014-03-13 15:06:23,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:06:25,5,464,0,0,0,0,68,0,0,0,396,0,0
2014-03-13 15:06:32,2,700,0,0,0,0,700,0,0,0,0,0,0
2014-03-13 15:06:39,1,1,0,0,0,0,0,0,0,0,1,0,0
2014-03-13 15:06:40,1,132,0,0,0,0,132,0,0,0,0,0,0
2014-03-13 15:06:45,4,210,0,0,0,0,0,0,0,1,209,0,0
2014-03-13 15:06:46,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:06:47,1,54,0,0,0,0,0,0,0,0,54,0,0
2014-03-13 15:06:52,1,2,0,0,0,0,0,0,0,0,2,0,0
2014-03-13 15:06:54,13,574,0,0,0,0,1,0,0,111,462,0,0
2014-03-13 15:06:55,4,399,0,0,0,0,0,0,0,0,399,0,0
2014-03-13 15:06:56,13,920,15,0,0,0,295,0,0,400,210,0,0
2014-03-13 15:06:58,25,2653,631,0,100,0,100,0,200,528,872,222,0
2014-03-13 15:07:34,8,701,300,0,0,0,0,0,100,101,0,200,0
2014-03-13 15:07:37,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 15:07:56,3,202,0,0,0,0,100,0,0,100,0,2,0
2014-03-13 15:08:03,3,111,11,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:08:04,3,200,100,0,100,0,0,0,0,0,0,0,0
2014-03-13 15:08:19,10,314,0,0,0,0,0,0,0,289,10,15,0
2014-03-13 15:08:20,6,586,0,0,0,0,0,0,0,0,586,0,0
2014-03-13 15:08:22,7,750,0,0,0,0,100,0,0,0,650,0,0
2014-03-13 15:08:23,4,88,0,0,65,0,0,0,0,10,13,0,0
2014-03-13 15:08:26,4,74,0,0,0,0,59,0,3,0,0,12,0
2014-03-13 15:08:27,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:08:28,4,311,0,0,100,0,100,0,0,111,0,0,0
2014-03-13 15:08:29,4,400,0,0,0,0,300,0,0,0,100,0,0
2014-03-13 15:08:40,8,700,0,0,400,0,0,0,0,100,200,0,0
2014-03-13 15:08:43,8,398,0,0,0,0,376,0,0,2,20,0,0
2014-03-13 15:08:44,5,236,0,0,135,0,0,0,1,100,0,0,0
2014-03-13 15:08:45,3,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 15:08:46,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 15:08:47,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 15:08:48,17,1016,0,0,0,0,916,0,0,100,0,0,0
2014-03-13 15:08:49,9,280,0,0,100,0,0,0,0,180,0,0,0
2014-03-13 15:08:50,7,531,200,0,75,0,100,0,0,15,0,141,0
2014-03-13 15:08:53,1,26,0,0,0,0,0,0,0,26,0,0,0
2014-03-13 15:08:55,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 15:09:01,1,3,0,0,0,0,0,0,0,3,0,0,0
2014-03-13 15:09:14,4,250,0,0,0,0,20,0,0,200,30,0,0
2014-03-13 15:09:20,7,24,0,0,21,0,0,0,0,3,0,0,0
2014-03-13 15:09:25,4,292,0,0,100,0,0,0,0,0,192,0,0
2014-03-13 15:09:26,12,286,0,0,0,0,0,0,0,286,0,0,0
2014-03-13 15:09:27,4,419,1,0,0,0,0,0,0,418,0,0,0
2014-03-13 15:09:28,2,117,0,0,0,0,0,0,0,117,0,0,0
2014-03-13 15:09:36,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:09:42,11,667,0,0,150,0,0,0,0,417,100,0,0
2014-03-13 15:09:43,6,510,0,0,0,0,500,0,0,10,0,0,0
2014-03-13 15:09:44,2,115,0,0,0,0,0,0,0,15,100,0,0
2014-03-13 15:09:45,3,200,0,0,0,0,0,0,0,80,120,0,0
2014-03-13 15:09:47,4,266,0,0,100,0,0,0,66,100,0,0,0
2014-03-13 15:09:48,1,40,0,0,40,0,0,0,0,0,0,0,0
2014-03-13 15:09:50,4,131,0,0,131,0,0,0,0,0,0,0,0
2014-03-13 15:09:56,5,334,0,0,200,0,0,0,0,14,120,0,0
2014-03-13 15:09:58,3,380,0,0,0,0,280,0,0,100,0,0,0
2014-03-13 15:09:59,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 15:10:01,5,300,0,0,100,0,84,0,0,116,0,0,0
2014-03-13 15:10:02,8,704,0,100,0,0,0,0,100,204,200,100,0
2014-03-13 15:10:15,3,170,0,0,100,0,0,0,0,70,0,0,0
2014-03-13 15:10:17,7,320,0,0,0,0,0,0,0,220,0,100,0
2014-03-13 15:10:18,4,397,100,0,0,0,0,0,0,297,0,0,0
2014-03-13 15:10:19,1,40,0,0,0,0,0,0,0,40,0,0,0
2014-03-13 15:10:22,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:10:29,3,269,0,0,0,0,0,0,0,0,200,69,0
2014-03-13 15:10:33,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 15:10:34,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 15:10:46,1,100,0,0,0,0,0,0,0,0,0,100,0
